_id,accomodates,air_conditioning,bathrooms,bed_type,bedrooms,beds,cable_tv,cancellation_policy,carbon_monoxide,checkin_24hr,cleaning_fee,comments,dryer,elevator,essentials,extra_people,family_kid_friendly,first_aid_kit,free_parking,gym,hair_dryer,hangers,heating,host_acceptance_rate,host_picture_url,host_response_rate,id,iron,kitchen,latitude,listing_url,lock_on_bedroom_door,longtitude,neighbourhood_cleansed,number_of_reviews,pets_allowed,pool,price,property_type,review_scores_rating,room_type,security_deposit,shampoo,smoke_detector,street,washer,wheelchair_accessible,wireless_internet
60f9849930e6339dfd92b1b8,1,0,1,Real Bed,1,2,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,100,https://a2.muscache.com/im/pictures/85546a19-c57a-4322-a01e-6dae773a0cdf.jpg?aki_policy=profile_x_medium,100,13624476,0,0,42.36622619,https://www.airbnb.com/rooms/13624476,0,-71.05225031,North End,0,0,0,275,Condominium,0,Entire home/apt,0,0,0,"Commercial Street, Boston, MA 02109, United States",0,0,0
60f9849930e6339dfd92b1a7,4,1,1,Real Bed,2,3,1,moderate,0,0,50,"My sister and I ( 30) stayed with our elderly parents for 6 nights here (aged 70 & 69). The suburb was quiet and there was a pond close-by. The train station is not too far but the train takes about 30 minutes to down town. We were located on the third floor of the family home and shared their entrance.  If you want your own space i''d suggest renting an apt in the area which we found out later cost the same. If you are working then this area is probably fine but for tourists would suggest some where more central like Back Bay or downtown. Kelly was pleasant and allowed us to make a local call which we appreciated. Unfortunately one incident at the end impacted our experience. We made a mistake with the check out time and thought it was 3pm. We were finalizing our packing when the cleaners came into the house. The host (Phil) came back shortly after and I was disappointed the way he spoke to my elderly parents in a very inappropriate and disrespectful manner. My dad was upset after the encounter . It was a genuine misunderstanding. We hadn''t discussed check out times with them (they were away the day before we were due to leave) and were unaware cleaners were due to arrive. At no time was this clarified by the hosts and as soon as we realised, we got out of their way and brought our luggage to the front door immediately. I privately emailed Phil on 27-9-2014 to convey my disappointment at his behaviour to try to resolve this in a cordial manner but never received a reply. (excerpt from email: I do want to express my disappointment at the way the matter was handled. My parents had not booked the bnb and were relying on us for all information. My father was upset after his exchange with Phil on Friday evening, which was rude and unwarranted against my elderly father who was taking all direction from us on the holiday.)The following day I received notification that he had left a review on this site. An apology would have sufficed. ",0,0,1,25,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/users/8814724/profile_pic/1379624673/original.jpg?aki_policy=profile_x_medium,100,1692573,0,1,42.31337883,https://www.airbnb.com/rooms/1692573,0,-71.11718909,Jamaica Plain,92,0,0,135,House,96,Entire home/apt,0,1,0,"Greenough Avenue, Boston, MA 02130, United States",0,0,1
60f9849930e6339dfd92b1c4,2,1,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,1,0,1,0,0,0,0,1,1,100,https://a0.muscache.com/im/users/26098645/profile_pic/1421337537/original.jpg?aki_policy=profile_x_medium,92,14873100,0,1,42.33107926,https://www.airbnb.com/rooms/14873100,0,-71.05695659,South Boston,0,0,0,75,House,0,Private room,0,1,0,"Dexter Street, Boston, MA 02127, United States",0,0,1
60f9849930e6339dfd92b1cb,1,1,1,Real Bed,1,1,1,flexible,1,0,0,,1,0,1,0,0,0,0,0,0,0,1,0,https://a2.muscache.com/im/pictures/f3de98b7-f675-4088-b91f-42636a50707f.jpg?aki_policy=profile_x_medium,0,5867761,0,1,42.34310593,https://www.airbnb.com/rooms/5867761,0,-71.06896985,South End,0,0,0,45,Apartment,0,Private room,0,0,1,"Union Park Street, Boston, MA 02118, United States",0,0,1
60f9849930e6339dfd92b1da,3,1,1,Real Bed,1,1,0,flexible,1,0,25,"Barney met U.S. and showed us around the entire house, including where they live. We were shown all the amenities and provided with advice on attractions, public transportation &a entertainment. The century plus house has so much character and is well maintained. The neighbourhood is very picturesque and quiet",1,0,1,17,1,1,1,0,0,0,1,100,https://a2.muscache.com/im/users/6608084/profile_pic/1372474077/original.jpg?aki_policy=profile_x_medium,100,1321422,0,1,42.30838012,https://www.airbnb.com/rooms/1321422,0,-71.04694267,Dorchester,194,0,0,76,House,96,Private room,100,1,1,"Savin Hill Avenue, Dorchester, MA 02125, United States",1,0,1
60f9849930e6339dfd92b1e2,2,1,1,Real Bed,1,1,0,strict,0,0,75,"Great host, comfortable bed, location is perfect ",1,1,1,0,0,0,0,1,0,0,1,82,https://a1.muscache.com/im/users/845174/profile_pic/1435894741/original.jpg?aki_policy=profile_x_medium,100,7225201,0,1,42.34787964,https://www.airbnb.com/rooms/7225201,0,-71.04965607,South Boston Waterfront,1,0,0,170,Loft,80,Private room,250,1,0,"A St, Boston, MA 02210, United States",1,0,1
60f9849930e6339dfd92b1f5,1,1,1,Real Bed,1,1,0,strict,0,0,50,"Stay exceeded my expectations. Great location, clean, and comfortable. I was able to reach Giuseppe anytime I had a question (wifi password for instance). The room is rather small but the price is right. Highly recommend staying here. It''s a 5 min walk from a Green Line T stop.",1,0,0,0,0,0,0,0,0,0,1,78,https://a2.muscache.com/im/users/4240/profile_pic/1357156475/original.jpg?aki_policy=profile_x_medium,90,3353,0,1,42.35501678,https://www.airbnb.com/rooms/3353,0,-71.12759006,Allston,34,0,0,40,Apartment,90,Private room,100,0,1,"Gardner St, Allston, MA 02134, United States",1,0,1
60f9849930e6339dfd92b201,4,1,2.5,Real Bed,1,2,1,strict,1,0,15,"Listing erred in that on site parking is in question. Hostess was otherwise gracious.  Accommodations are sparse; poor lighting, mildewed shower and sofa bed not for sleeping.",1,0,1,15,1,1,1,0,0,0,1,100,https://a2.muscache.com/im/users/119019/profile_pic/1370570675/original.jpg?aki_policy=profile_x_medium,100,31796,0,1,42.29977341,https://www.airbnb.com/rooms/31796,0,-71.06047581,Dorchester,291,0,0,65,House,87,Private room,100,1,1,"Park St, Dorchester, MA 02122, United States",1,0,1
60f9849930e6339dfd92b20d,3,1,1,Real Bed,1,1,1,strict,1,1,40,"Excelente ,todo bien ,a pesar de la distancia es muy facil llegar a Jamaica Plain .El estudio es muy lindo ,limpio y con buenas comodidades .El lugar muy tranquilo",1,0,1,20,1,1,0,0,1,1,1,100,https://a2.muscache.com/im/users/965697/profile_pic/1317648185/original.jpg?aki_policy=profile_x_medium,100,197972,1,1,42.31732135,https://www.airbnb.com/rooms/197972,0,-71.10833825,Jamaica Plain,230,0,0,145,House,96,Entire home/apt,250,1,1,"Spring Park Ave, Boston, MA 02130, United States",0,0,1
60f9849930e6339dfd92b230,4,1,1,Real Bed,2,2,1,strict,1,0,100,"My adult daughter and I just spent a week in the Diamond House. It''s hard to express in words how beautiful the second floor of Louis Giovanella''s Victorian home is. Many a salvaged antique has been restored or reupholstered and found a safe harbor here! There are stained glass windows in every room, including the kitchen and bath. The original hardwood floors have been refinished. The whole place was clean and tidy when we arrived, something which is of utmost importance to me. There are formal living and dining rooms, but we spent a lot of family time in the kitchen, which is well equipped for cooking and sharing a meal in between jaunts to the Boston city center -- a short ride on the Orange Line from the T stop close to the house. Louis is a master of detail; he even brought us fresh flowers from his beautiful garden every few days! Our departure from the house was bittersweet: bitter because we were leaving, sweet because of memories we''ll always cherish. Louis''s house will always be our home in Boston. Our stay there was a time that I''ll remember with great fondness for many years to come.",1,0,1,20,0,1,0,1,1,1,1,92,https://a0.muscache.com/im/users/3129367/profile_pic/1350528413/original.jpg?aki_policy=profile_x_medium,100,629814,1,1,42.31686602,https://www.airbnb.com/rooms/629814,0,-71.10254447,Jamaica Plain,8,0,0,225,Apartment,100,Entire home/apt,500,1,1,"Marbury Terrace, Boston, MA 02130, United States",1,0,1
60f9849930e6339dfd92b23d,5,1,1,Real Bed,2,2,1,strict,1,1,50,"This was my first Airbnb experience and it really could not have been better.  The apartment itself was fantastic - comfortable, well-equipped, convenient, spacious.  We really enjoyed staying there.  I was travelling with my husband and our two young children, and this apartment was just the perfect place to bring toddlers also.  Damon was nothing short of amazing.  I asked a lot of questions and he was always very responsive, both before and during our stay.  He also went above and beyond to help find some “toddler equipment” to lend to us for the kids (training potty, pack ‘n play, stroller, etc.).  I had asked if he happened to have a guard rail for the bed for my nervous toddler and when we arrived he had actually procured a separate toddler bed with guard rails!  My son was so excited when he saw that bed, he immediately said it was “his” and slept happily in it every night!  Thanks very much for a lovely stay and for all your outstanding efforts in accommodating us.  ",1,0,1,25,1,1,1,0,1,1,1,100,https://a2.muscache.com/im/users/4434391/profile_pic/1361980516/original.jpg?aki_policy=profile_x_medium,100,849408,1,1,42.28882028,https://www.airbnb.com/rooms/849408,0,-71.1395101,Roslindale,33,0,0,229,Apartment,94,Entire home/apt,200,1,1,"Centre Street, Boston, MA 02131, United States",1,0,1
60f9849930e6339dfd92b246,2,1,1,Real Bed,1,1,1,strict,1,1,200,"Laura was very helpful, answered all our questions
And responded immediately to our needs. She was cary
And kind. ",1,0,1,40,0,0,0,0,1,1,1,100,https://a2.muscache.com/im/users/5430185/profile_pic/1389731071/original.jpg?aki_policy=profile_x_medium,100,989163,1,1,42.34285805,https://www.airbnb.com/rooms/989163,0,-71.07339305,South End,19,0,0,170,Apartment,98,Entire home/apt,400,1,1,"Tremont Street, Boston, MA 02118, United States",1,0,1
60f9849930e6339dfd92b24b,1,1,1,Real Bed,1,1,0,strict,1,1,60,"Great Experience. Irene was warm, helpful and gave me a great insight into Boston life. She responded quickly to any questions and arranged to meet me and advised me how best to get there from the airport (which was really easy)

The room was secure and very spacious with a great en-suite bathroom and access to a well stocked kitchen and well equipped laundry.

The location was brilliant: residential but  with parks, a convenience store, shopping centres and the Backbay cultural scene on your doorstep.

I would highly recommend it",1,0,1,100,0,1,0,0,1,1,1,86,https://a1.muscache.com/im/users/1984434/profile_pic/1366336045/original.jpg?aki_policy=profile_x_medium,100,1090413,1,1,42.34501592,https://www.airbnb.com/rooms/1090413,0,-71.08030238,Back Bay,42,0,0,120,House,91,Private room,500,1,1,"Durham Street, Boston, MA 02115, United States",0,0,1
60f9849930e6339dfd92b24f,3,1,1,Real Bed,1,2,1,moderate,1,1,40,"Muy cerca de la estación del metro !!!! 
Tanto Robin como Victoria no están en casa sin embargo no es problema, tienen todas las comodidades que necesitas para descansar.
Robin its a great person 
she help and take us to the train station.
TNKS AND WE HOPE TO SEE U IN MEXICO ",1,0,1,25,1,0,1,0,1,1,1,100,https://a2.muscache.com/im/pictures/36885138-dace-4931-ad59-09b322ab83df.jpg?aki_policy=profile_x_medium,100,1167221,1,1,42.30776797,https://www.airbnb.com/rooms/1167221,0,-71.11625789,Jamaica Plain,97,0,0,93,House,95,Private room,100,1,1,"Centre Street, Boston, MA 02130, United States",0,0,1
60f9849930e6339dfd92b1bc,2,1,1,Real Bed,1,1,0,flexible,0,0,45,,1,0,1,15,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/pictures/cbc0a933-6f80-4bf8-8b48-3df5554d85b8.jpg?aki_policy=profile_x_medium,100,8336388,0,1,42.34064075,https://www.airbnb.com/rooms/8336388,0,-71.15135645,Brighton,0,0,0,103,Apartment,0,Private room,100,1,1,"Commonwealth Avenue, Boston, MA 02135, United States",1,0,1
60f9849930e6339dfd92b1c3,1,0,1,Real Bed,1,1,0,moderate,1,0,50,,1,0,1,0,0,0,0,0,0,0,1,94,https://a0.muscache.com/im/users/16186589/profile_pic/1443582037/original.jpg?aki_policy=profile_x_medium,100,11759332,0,1,42.29072925,https://www.airbnb.com/rooms/11759332,0,-71.0645636,Dorchester,0,0,0,65,Apartment,0,Private room,500,0,1,"Samoset Street, Boston, MA 02124, United States",1,0,1
60f9849930e6339dfd92b1cf,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,https://a2.muscache.com/im/pictures/33665a9b-725a-4b51-8c67-47f82e0e9ba0.jpg?aki_policy=profile_x_medium,0,14760011,0,0,42.34614527,https://www.airbnb.com/rooms/14760011,0,-71.14125656,Brighton,0,1,0,112,Apartment,0,Entire home/apt,0,0,0,"Commonwealth Avenue, Boston, MA 02135, United States",0,0,0
60f9849930e6339dfd92b1d5,2,1,1,Real Bed,1,1,1,flexible,0,0,45,,1,1,0,0,0,0,0,0,0,0,1,0,https://a1.muscache.com/im/users/1934182/profile_pic/1331914885/original.jpg?aki_policy=profile_x_medium,0,1242798,0,1,42.34496493,https://www.airbnb.com/rooms/1242798,0,-71.09922517,Fenway,0,0,0,135,Apartment,0,Entire home/apt,0,0,0,"Brookline Avenue, Boston, MA 02215, United States",1,0,1
60f9849930e6339dfd92b1dd,2,0,1,Real Bed,1,1,0,strict,1,0,25,"Dan is very nice,Tell us what to eat nearby,thank her very much!!!",0,0,1,20,0,0,0,0,0,0,1,100,https://a2.muscache.com/im/pictures/c4652a0f-ba02-4dcb-aecc-6b34a92dfe2a.jpg?aki_policy=profile_x_medium,100,9958026,0,1,42.38013874,https://www.airbnb.com/rooms/9958026,0,-71.03476478,East Boston,22,0,0,80,Apartment,80,Private room,100,1,1,"Trenton St, Boston, MA 02128, United States",0,0,1
60f9849930e6339dfd92b1df,10,1,1.5,Real Bed,3,3,1,strict,1,1,60,"Stunning apartment. Wonderful host. 
",1,0,1,15,1,1,0,0,1,1,1,100,https://a0.muscache.com/im/users/17783651/profile_pic/1410500536/original.jpg?aki_policy=profile_x_medium,100,4090224,1,1,42.33501761,https://www.airbnb.com/rooms/4090224,0,-71.05488151,South Boston,176,1,0,225,House,97,Entire home/apt,200,1,1,"Tudor Street, Boston, MA 02127, United States",1,0,1
60f9849930e6339dfd92b1f4,7,1,1,Real Bed,2,5,0,strict,1,1,150,Everything was perfect,1,0,1,40,0,1,0,0,1,1,1,99,https://a1.muscache.com/im/users/26704689/profile_pic/1422234049/original.jpg?aki_policy=profile_x_medium,100,13532311,1,1,42.33217337,https://www.airbnb.com/rooms/13532311,0,-71.04835899,South Boston,1,0,0,250,Apartment,100,Entire home/apt,500,1,1,"Telegraph Street, Boston, MA 02127, United States",1,0,1
60f9849930e6339dfd92b1f9,5,1,1,Real Bed,2,2,0,moderate,1,0,35,"The apartment is nice, clean and very quiet. The location is ideal: everything is easily and quickly accessible from there, and the area is great. If you are travelling with a child, the apartment is perfect!with everything you need!
Cecile was extremely helpful for all the logistics and gave us plenty of advice. It was a great pleasure to arrange things with her.
We highly recommend this place and we will come back again!",1,0,1,20,1,1,0,0,1,1,1,50,https://a0.muscache.com/im/users/206505/profile_pic/1283453355/original.jpg?aki_policy=profile_x_medium,100,48612,0,1,42.34563654,https://www.airbnb.com/rooms/48612,0,-71.08067154,Back Bay,25,0,0,375,Apartment,90,Entire home/apt,300,1,1,"Follen St, Boston, MA 02116, United States",1,0,1
60f9849930e6339dfd92b1fe,4,1,1,Real Bed,2,3,1,moderate,0,0,60,"The description was accurate,but the neighborhood could have been better.",0,0,0,15,1,0,0,0,0,0,1,100,https://a0.muscache.com/im/users/2618808/profile_pic/1377632824/original.jpg?aki_policy=profile_x_medium,100,536865,0,1,42.31086388,https://www.airbnb.com/rooms/536865,0,-71.06815044,Dorchester,185,0,0,109,Apartment,87,Entire home/apt,100,0,0,"Trull St, Boston, MA 02125, United States",0,0,1
60f9849930e6339dfd92b217,5,1,1,Real Bed,2,2,1,moderate,0,1,50,"We stayed at Becky''s place for 5 days last month. My husband and I were getting married in the area, and needed a place for his family to stay. It was just perfect! The house easily accommodated 5 adults (2 bedrooms + air bed), with two young adults sleeping on the sectional couch in the living room. We loved the decor and feel of the place as well, and the roofdeck was a big bonus! Not to mention that Becky was very friendly and helpful throughout. Thanks Becky!",1,0,1,25,0,0,1,0,0,0,1,95,https://a2.muscache.com/im/pictures/3a739699-c50c-4b8e-8c18-ac10ec15bee3.jpg?aki_policy=profile_x_medium,94,250983,0,1,42.32394222,https://www.airbnb.com/rooms/250983,0,-71.10820204,Jamaica Plain,13,1,0,350,Apartment,98,Entire home/apt,100,1,0,"Mark St, Boston, MA 02130, United States",1,0,1
60f9849930e6339dfd92b227,8,1,1,Real Bed,3,3,1,strict,1,1,120,"This apartment was incredible! Perfect location, perfect amount of space, perfect host. Jon and his girlfriend were very accessible and easy-going. My group had about 8 of us, and the apartment fit us all comfortably. 

When you first get there the apartment is clean and well furnished. You have access to wifi and an apple TV. Also the bathroom was well kept and stocked. 

I can’t emphasize enough the value you get for what you pay. The location is right in the heart of Boston and you have two T stops within a 5 minute radius. My group didn’t have to use an uber the whole weekend we were there. Also there’s a lot of food places right around the area, so you don’t have to make a trek anywhere to feed yourself or get supplies for the duration of your stay at the apartment.

Also, the apartment has a lot of space. Like I said, it fit 8 guys comfortably. All three beds were comfortable and the sheets were clean!

Seriously, this is the best find I’ve had on AirBnB. Could not have asked for a better place to crash in Boston.
",1,1,1,60,1,1,0,0,1,1,1,100,https://a2.muscache.com/im/pictures/dd4af497-7d10-42c4-8f17-24258a8eec21.jpg?aki_policy=profile_x_medium,100,497810,1,1,42.35439298,https://www.airbnb.com/rooms/497810,0,-71.06009357,Downtown,135,0,0,334,Apartment,92,Entire home/apt,300,1,1,"Washington St, Boston, MA 02108 02111, United States",1,1,1
60f9849930e6339dfd92b22e,4,1,2.5,Real Bed,1,2,1,moderate,1,1,75,"Staying at Bill's place was very memorable. Bill is a very knowledgeable and generous host. He provided guidance on transportation around Boston and things to do. He even went out of his way to take us to the Kennedy Library - something that should not be missed. He stocked the refrigerator with healthy breakfast items which was appreciated. The space was better than described and very neat. It is close to the T and safe for walking. There are good and affordable restaurants nearby. I would definitely recommend a stay with Bill for a real Boston neighborhood experience.",1,0,1,25,1,1,1,0,1,1,1,77,https://a0.muscache.com/im/users/914630/profile_pic/1375623149/original.jpg?aki_policy=profile_x_medium,100,570493,1,1,42.28846783,https://www.airbnb.com/rooms/570493,0,-71.05477405,Dorchester,57,0,0,125,House,96,Private room,100,1,1,"Adams Street, Boston, MA 02124, United States",1,0,1
60f9849930e6339dfd92b1ad,4,1,1,Real Bed,1,1,0,flexible,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,https://a2.muscache.com/im/users/9671845/profile_pic/1382936860/original.jpg?aki_policy=profile_x_medium,0,9796309,0,0,42.35858382,https://www.airbnb.com/rooms/9796309,0,-71.0526974,Downtown,0,0,0,100,Villa,0,Private room,0,0,0,"McKinley Square, Boston, MA 02109, United States",0,0,1
60f9849930e6339dfd92b1ae,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,https://a0.muscache.com/im/users/29963974/profile_pic/1427258054/original.jpg?aki_policy=profile_x_medium,0,5775139,0,0,42.35156937,https://www.airbnb.com/rooms/5775139,0,-71.13164992,Allston,0,0,0,70,Villa,0,Private room,0,0,0,"Linden Street, Boston, MA 02134, United States",0,0,0
60f9849930e6339dfd92b1c5,2,1,1,Real Bed,1,1,0,flexible,0,0,0,,1,1,1,0,0,0,0,0,0,0,1,0,https://a2.muscache.com/im/users/43195276/profile_pic/1442340266/original.jpg?aki_policy=profile_x_medium,0,8188894,0,1,42.35286944,https://www.airbnb.com/rooms/8188894,0,-71.08313771,Back Bay,0,0,0,400,Apartment,0,Entire home/apt,0,0,0,"Marlborough Street, Boston, MA 02116, United States",1,0,0
60f9849930e6339dfd92b1a9,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,100,https://a2.muscache.com/im/pictures/3068501d-bab1-49a3-b8b1-30012f20d454.jpg?aki_policy=profile_x_medium,100,13926201,0,0,42.36042354,https://www.airbnb.com/rooms/13926201,0,-71.06149584,Downtown,0,0,0,10,Apartment,0,Private room,0,0,0,"Boston, MA, United States",0,0,1
60f9849930e6339dfd92b1a5,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,https://a2.muscache.com/im/pictures/91120e33-3c6c-43f2-ae2f-972db79e2f3f.jpg?aki_policy=profile_x_medium,0,14236787,0,0,42.35949188,https://www.airbnb.com/rooms/14236787,0,-71.05250994,Downtown,0,0,0,295,Apartment,0,Private room,0,0,0,"McKinley Square, Boston, MA 02109, United States",0,0,0
60f9849930e6339dfd92b1b7,2,0,1,Real Bed,1,1,0,flexible,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,https://a0.muscache.com/im/users/873460/profile_pic/1413039222/original.jpg?aki_policy=profile_x_medium,0,6449549,0,0,42.34515786,https://www.airbnb.com/rooms/6449549,0,-71.13659656,Brighton,0,0,0,48,Apartment,0,Private room,0,0,0,"Corey Road, Boston, MA 02135, United States",0,0,0
60f9849930e6339dfd92b1c7,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,1,0,1,0,1,0,0,0,1,1,1,0,https://a0.muscache.com/im/users/33906096/profile_pic/1432383849/original.jpg?aki_policy=profile_x_medium,0,13750763,0,0,42.34718706,https://www.airbnb.com/rooms/13750763,1,-71.13185997,Allston,0,0,0,150,Apartment,0,Private room,0,1,1,"Russell Street, Brookline, MA 02446, United States",0,0,1
60f9849930e6339dfd92b1cd,2,1,1,Real Bed,2,2,1,flexible,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,https://a2.muscache.com/defaults/user_pic-225x225.png?v=2,0,7450348,0,1,42.3644482,https://www.airbnb.com/rooms/7450348,0,-71.05756044,North End,0,0,0,200,Apartment,0,Entire home/apt,0,0,1,"North Margin Street, Boston, MA 02113, United States",0,0,1
60f9849930e6339dfd92b1db,3,1,1,Real Bed,1,2,0,flexible,1,0,28,It was a great place to stay - very peaceful and beautiful house.,1,0,1,17,1,1,1,0,0,0,1,100,https://a2.muscache.com/im/users/6608084/profile_pic/1372474077/original.jpg?aki_policy=profile_x_medium,100,1472520,0,1,42.30810534,https://www.airbnb.com/rooms/1472520,0,-71.04619636,Dorchester,231,0,0,83,House,96,Private room,100,1,1,"Savin Hill Ave, Boston, MA 02125, United States",1,0,1
60f9849930e6339dfd92b1ec,2,1,1,Real Bed,0,0,1,moderate,1,1,95,"We waited 3 hours in the lobby for check in. Despite that, the stay was good. ",1,1,1,10,0,0,1,1,1,1,1,98,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,71,10253416,1,1,42.36444258,https://www.airbnb.com/rooms/10253416,0,-71.13058405,Allston,2,1,0,168,Condominium,80,Entire home/apt,400,1,1,"North Harvard Street, Boston, MA 02134, United States",1,0,1
60f9849930e6339dfd92b1f8,4,1,1,Real Bed,1,2,0,strict,0,0,100,"Place was as pictured and described.  Great place to stay, no issues.",1,0,0,0,1,0,0,0,0,0,1,68,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,98,1197857,0,1,42.33852368,https://www.airbnb.com/rooms/1197857,0,-71.07984588,Roxbury,63,0,0,167,Apartment,88,Entire home/apt,500,0,0,"Tremont Street, Boston, MA 02118, United States",1,0,1
60f9849930e6339dfd92b20e,3,1,1.5,Real Bed,1,1,0,strict,0,0,40,"Susan's historic home is warm and welcoming. She has great recommendations and is a great host.",1,0,0,20,1,1,1,0,1,1,1,100,https://a0.muscache.com/im/users/847253/profile_pic/1311222634/original.jpg?aki_policy=profile_x_medium,100,200265,1,1,42.29362568,https://www.airbnb.com/rooms/200265,0,-71.06652076,Dorchester,118,0,0,79,House,93,Private room,100,1,1,"Dorchester, Boston, MA 02124, United States",0,0,1
60f9849930e6339dfd92b210,2,1,1,Real Bed,1,1,1,strict,1,0,50,it was very nice and pleasant. Maria was great and hospitable and a great hostess! ,1,0,1,0,0,1,0,0,1,1,1,83,https://a2.muscache.com/im/users/1035747/profile_pic/1315071819/original.jpg?aki_policy=profile_x_medium,100,210097,1,1,42.3186354,https://www.airbnb.com/rooms/210097,0,-71.10640628,Jamaica Plain,115,0,0,100,Apartment,97,Entire home/apt,100,1,1,"Jamaica Plain, Boston, MA 02130, United States",0,0,1
60f9849930e6339dfd92b219,4,1,2,Real Bed,4,3,0,moderate,1,0,100,"This was our first experience with Airbnb and to be honest it is difficult to imagine a better one.
The communication with Ken is friendly and very easy. 
The house is very comfortable, well equipped and is perfectly situated near the ground transportation.
And last but not least you can feel lot of love in this home.
We highly recommend.",1,0,0,0,1,0,1,0,0,0,1,88,https://a1.muscache.com/im/users/1693497/profile_pic/1349269262/original.jpg?aki_policy=profile_x_medium,100,332225,0,1,42.29128816,https://www.airbnb.com/rooms/332225,0,-71.11396006,Jamaica Plain,41,0,0,159,House,94,Entire home/apt,500,1,1,"Woodbourne Rd, Boston, MA 02130, United States",1,0,1
60f9849930e6339dfd92b21e,1,1,1,Real Bed,1,1,0,moderate,1,0,25,"Good place, Safe area!
The buses are frequency.  Easy to get Orange Line, Subway and around Downtown area.

And very clean room. Recommend!",1,0,1,10,0,1,1,0,1,1,1,100,https://a1.muscache.com/im/users/1997048/profile_pic/1390682229/original.jpg?aki_policy=profile_x_medium,100,400067,1,1,42.30088321,https://www.airbnb.com/rooms/400067,0,-71.08189711,Dorchester,20,0,0,56,Apartment,86,Private room,100,1,1,"Harlem St, Boston, MA 02121, United States",0,0,1
60f9849930e6339dfd92b242,4,1,1,Real Bed,2,3,1,strict,1,1,60,Very neat and clean and comfortable.  It was a great location.,1,0,1,25,0,0,0,0,1,1,1,97,https://a1.muscache.com/im/users/3011415/profile_pic/1353731060/original.jpg?aki_policy=profile_x_medium,100,2848362,1,1,42.3481647,https://www.airbnb.com/rooms/2848362,0,-71.05974391,Chinatown,30,0,0,295,Apartment,85,Entire home/apt,300,1,1,"Harvard Street, Boston, MA 02111, United States",0,0,1
60f9849930e6339dfd92b245,2,1,1,Real Bed,1,1,1,strict,1,1,25,"Joli appartement, tranquille, propre, spacieux (le plafond est cependant parfois un peu bas dans les coins puisque le logement est situé sous le toit), astucieusement aménagé, comprenant toutes les commodités, de même que certains «luxes» (fauteuils inclinables, couette en duvet, plancher de bois franc, air climatisé, etc.). On voit que Damon n''a pas lésiné pour rendre ce logement agréable et confortable. Si l''emplacement n''est pas central, il est cependant facile d''accéder aux transports en commun. Le quartier est paisible, joli et on y trouve quelques restaurants dignes de mention et des épiceries bien garnies. Damon est un hôte sympathique et attentif, qui s''est empressé de répondre à notre demande dès que nous avons eu un problème (mineur, avec un disjoncteur). Nous vous recommandons chaudement ce logement!",1,0,1,35,1,1,1,0,1,1,1,100,https://a2.muscache.com/im/users/4434391/profile_pic/1361980516/original.jpg?aki_policy=profile_x_medium,100,962610,1,1,42.29052559,https://www.airbnb.com/rooms/962610,0,-71.14105591,West Roxbury,33,0,0,119,Apartment,99,Entire home/apt,150,1,1,"Centre Street, Boston, MA 02131, United States",0,0,1
60f9849930e6339dfd92b24e,1,1,1,Airbed,1,1,1,strict,1,1,60,"Ce is a great host: very friendly, prompt and helpful in arranging extra accommodation like car parking.  She made every guest feel at home.  The location is a big plus and within the walking distance to my company''s office next to Prudential Center.
",1,0,1,0,0,1,0,0,1,1,1,84,https://a2.muscache.com/im/pictures/9ed63f38-f836-4832-b728-047880f7bf3b.jpg?aki_policy=profile_x_medium,100,1166808,1,1,42.34284812,https://www.airbnb.com/rooms/1166808,0,-71.07212171,South End,29,0,0,75,Apartment,90,Shared room,1500,1,1,"Upton Street, Boston, MA 02118, United States",0,0,1
60f9849930e6339dfd92b1c8,1,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,https://a2.muscache.com/im/pictures/c21dca22-ca0e-4c5c-acb9-d6f326353d31.jpg?aki_policy=profile_x_medium,0,13642655,0,1,42.34680686,https://www.airbnb.com/rooms/13642655,0,-71.1374309,Brighton,0,0,0,30,Condominium,0,Private room,0,0,0,"Kelton Street, Boston, MA 02134, United States",0,0,1
